countyname,year,total,party,pct,fips
WAUPACA,1904,6726,PEOPLE'S,0.04460303300624443,NA
WAUPACA,1904,6726,PROHIBITION,3.5236396074933096,NA
WAUPACA,1904,6726,SOCIAL DEMOCRAT,1.0853404698186142,NA
WAUPACA,1908,6652,DEMOCRAT,22.294046903187013,NA
WAUPACA,1908,6652,MODERN REPUBLICAN,71.93325315694527,NA
WAUPACA,1908,6652,PROHIBITION,3.5929043896572455,NA
WAUPACA,1908,6652,SOCIALIST LABOR,0.03006614552014432,NA
WAUPACA,1908,6652,SOCIAL DEMOCRAT,2.149729404690319,NA
WAUPACA,1912,5853,DEMOCRAT,26.704254228600714,NA
WAUPACA,1912,5853,MODERN REPUBLICAN,37.655902955749184,NA
WAUPACA,1912,5853,INDEPENDENT,0.170852554245686,NA
WAUPACA,1912,5853,PROHIBITION,3.04117546557321,NA
WAUPACA,1912,5853,SOCIAL DEMOCRAT,2.238168460618486,NA
WAUPACA,1912,5853,PROGRESSIVE INDEPENDENT,30.18964633521271,NA
WAUPACA,1916,6431,DEMOCRAT,26.745451718239778,NA
WAUPACA,1916,6431,MODERN REPUBLICAN,69.84916809205411,NA
WAUPACA,1916,6431,PROHIBITION,1.8659617477841703,NA
WAUPACA,1916,6431,SOCIALIST,1.5394184419219406,NA
WAUPACA,1920,9993,DEMOCRAT,8.846192334634244,NA
WAUPACA,1920,9993,MODERN REPUBLICAN,83.0781547082958,NA
WAUPACA,1920,9993,PROHIBITION,1.1007705393775644,NA
WAUPACA,1920,9993,SOCIALIST,6.974882417692385,NA
WAUPACA,1924,10797,DEMOCRAT,6.279522089469297,NA
WAUPACA,1924,10797,MODERN REPUBLICAN,33.84273409280355,NA
WAUPACA,1924,10797,PROHIBITION,0.2685931277206631,NA
WAUPACA,1924,10797,PROGRESSIVE,59.229415578401415,NA
WAUPACA,1924,10797,SOCIALIST LABOR,0.01852366398073539,NA
WAUPACA,1924,10797,WORKERS PARTY OF AMERICA,0.3519496156339724,NA
WAUPACA,1924,10797,COMMONWEALTH LAND PARTY,0.009261831990367696,NA
WAUSHARA,1892,3054,DEMOCRAT,25.736738703339885,NA
WAUSHARA,1892,3054,MODERN REPUBLICAN,68.46758349705304,NA
WAUSHARA,1892,3054,PEOPLE'S,1.1787819253438114,NA
WAUSHARA,1892,3054,PROHIBITION,4.616895874263261,NA
WAUSHARA,1896,3805,DEMOCRAT,11.984231274638633,NA
WAUSHARA,1896,3805,MODERN REPUBLICAN,84.36268068331142,NA
WAUSHARA,1896,3805,PROHIBITION,2.680683311432326,NA
WAUSHARA,1896,3805,NATIONAL PARTY,0.2628120893561104,NA
WAUSHARA,1896,3805,NATIONAL DEMOCRAT,0.709592641261498,NA
WAUSHARA,1900,3645,DEMOCRAT,14.40329218106996,NA
WAUSHARA,1900,3645,MODERN REPUBLICAN,82.03017832647463,NA
WAUSHARA,1900,3645,PROHIBITION,3.484224965706447,NA
WAUSHARA,1900,3645,SOCIAL DEMOCRAT,0.0823045267489712,NA
WAUSHARA,1904,3595,DEMOCRAT,9.040333796940194,NA
WAUSHARA,1904,3595,MODERN REPUBLICAN,87.34353268428373,NA
WAUSHARA,1904,3595,PEOPLE'S,0.11126564673157163,NA
WAUSHARA,1904,3595,PROHIBITION,2.670375521557719,NA
WAUSHARA,1904,3595,SOCIALIST LABOR,0.08344923504867872,NA
WAUSHARA,1904,3595,SOCIAL DEMOCRAT,0.7510431154381085,NA
WAUSHARA,1908,3537,DEMOCRAT,14.334181509754028,NA
WAUSHARA,1908,3537,MODERN REPUBLICAN,79.72858354537745,NA
WAUSHARA,1908,3537,PROHIBITION,3.2230703986429172,NA
WAUSHARA,1908,3537,SOCIALIST LABOR,0.3958156629912355,NA
WAUSHARA,1908,3537,SOCIAL DEMOCRAT,2.3183488832343793,NA
WAUSHARA,1912,3023,DEMOCRAT,25.53754548461793,NA
WAUSHARA,1912,3023,MODERN REPUBLICAN,44.4260668210387,NA
WAUSHARA,1912,3023,PROHIBITION,2.480979159775058,NA
WAUSHARA,1912,3023,SOCIAL DEMOCRAT,3.0433344359907375,NA
WAUSHARA,1912,3023,PROGRESSIVE INDEPENDENT,24.51207409857757,NA
WAUSHARA,1916,3484,DEMOCRAT,29.133180252583234,NA
WAUSHARA,1916,3484,MODERN REPUBLICAN,67.3076923076923,NA
WAUSHARA,1916,3484,PROHIBITION,1.320321469575201,NA
WAUSHARA,1916,3484,SOCIALIST,2.2388059701492535,NA
WAUSHARA,1920,4906,DEMOCRAT,9.885854056257644,NA
WAUSHARA,1920,4906,MODERN REPUBLICAN,85.12026090501426,NA
WAUSHARA,1920,4906,PROHIBITION,0.9987770077456177,NA
WAUSHARA,1920,4906,SOCIALIST,3.995108030982471,NA
WAUSHARA,1924,4529,DEMOCRAT,5.586222124089203,NA
WAUSHARA,1924,4529,MODERN REPUBLICAN,35.37204680945021,NA
WAUSHARA,1924,4529,PROHIBITION,0.4195186575402959,NA
WAUSHARA,1924,4529,PROGRESSIVE,57.54029587105322,NA
WAUSHARA,1924,4529,SOCIALIST LABOR,0.1324795760653566,NA
WAUSHARA,1924,4529,WORKERS PARTY OF AMERICA,0.9494369618017221,NA
WINNEBAGO,1892,11882,DEMOCRAT,49.59602760478034,NA
WINNEBAGO,1892,11882,MODERN REPUBLICAN,45.05975425012625,NA
WINNEBAGO,1892,11882,PEOPLE'S,2.390170005049655,NA
WINNEBAGO,1892,11882,PROHIBITION,2.954048140043764,NA
WINNEBAGO,1896,13334,DEMOCRAT,38.16559172041398,NA
WINNEBAGO,1896,13334,MODERN REPUBLICAN,59.2320383980801,NA
WINNEBAGO,1896,13334,PROHIBITION,1.582420878956052,NA
WINNEBAGO,1896,13334,SOCIALIST LABOR,0.1424928753562322,NA
WINNEBAGO,1896,13334,NATIONAL PARTY,0.119994000299985,NA
WINNEBAGO,1896,13334,NATIONAL DEMOCRAT,0.7574621268936553,NA
WINNEBAGO,1900,13414,DEMOCRAT,41.78470254957507,NA
WINNEBAGO,1900,13414,MODERN REPUBLICAN,55.6657223796034,NA
WINNEBAGO,1900,13414,PROHIBITION,2.2811987475771582,NA
WINNEBAGO,1900,13414,SOCIALIST LABOR,0.06709408081109289,NA
WINNEBAGO,1900,13414,SOCIAL DEMOCRAT,0.2012822424332787,NA
WINNEBAGO,1904,12326,DEMOCRAT,32.50040564660068,NA
WINNEBAGO,1904,12326,MODERN REPUBLICAN,62.63183514522148,NA
WINNEBAGO,1904,12326,PEOPLE'S,0.13791984423170534,NA
WINNEBAGO,1904,12326,PROHIBITION,2.133701119584618,NA
WINNEBAGO,1904,12326,SOCIALIST LABOR,0.07301638812266753,NA
WINNEBAGO,1904,12326,SOCIAL DEMOCRAT,2.523121856238845,NA
WINNEBAGO,1908,13011,DEMOCRAT,42.35646760433479,NA
WINNEBAGO,1908,13011,MODERN REPUBLICAN,52.24041195911152,NA
WINNEBAGO,1908,13011,PROHIBITION,3.166551379601875,NA
WINNEBAGO,1908,13011,SOCIALIST LABOR,0.023057412958266084,NA
WINNEBAGO,1908,13011,SOCIAL DEMOCRAT,2.213511643993544,NA
WINNEBAGO,1912,11296,DEMOCRAT,40.99681303116147,NA
WINNEBAGO,1912,11296,MODERN REPUBLICAN,17.01487252124646,NA
WINNEBAGO,1912,11296,INDEPENDENT,0.18590651558073656,NA
WINNEBAGO,1912,11296,PROHIBITION,1.2924929178470255,NA
WINNEBAGO,1912,11296,SOCIAL DEMOCRAT,4.231586402266289,NA
WINNEBAGO,1912,11296,PROGRESSIVE INDEPENDENT,36.27832861189802,NA
WINNEBAGO,1916,11731,DEMOCRAT,44.685022589719544,NA
WINNEBAGO,1916,11731,MODERN REPUBLICAN,50.49015429204672,NA
WINNEBAGO,1916,11731,PROHIBITION,1.3639075952604212,NA
WINNEBAGO,1916,11731,SOCIALIST,3.460915522973319,NA
WINNEBAGO,1920,17300,DEMOCRAT,19.589595375722542,NA
WINNEBAGO,1920,17300,MODERN REPUBLICAN,69.5664739884393,NA
WINNEBAGO,1920,17300,PROHIBITION,1.0346820809248556,NA
WINNEBAGO,1920,17300,SOCIALIST,9.809248554913296,NA
WINNEBAGO,1924,23089,DEMOCRAT,7.843561869288405,NA
WINNEBAGO,1924,23089,MODERN REPUBLICAN,48.67685911039889,NA
WINNEBAGO,1924,23089,PROHIBITION,0.2598640045043094,NA
WINNEBAGO,1924,23089,PROGRESSIVE,42.83858114253541,NA
WINNEBAGO,1924,23089,SOCIALIST LABOR,0.012993200225215471,NA
WINNEBAGO,1924,23089,WORKERS PARTY OF AMERICA,0.3551474728225562,NA
WINNEBAGO,1924,23089,COMMONWEALTH LAND PARTY,0.012993200225215471,NA
WOOD,1892,4089,DEMOCRAT,54.292002934702865,NA
WOOD,1892,4089,MODERN REPUBLICAN,43.50696991929567,NA
WOOD,1892,4089,PEOPLE'S,0.880410858400587,NA
WOOD,1892,4089,PROHIBITION,1.3206162876008805,NA
WOOD,1896,4813,DEMOCRAT,38.998545605651366,NA
WOOD,1896,4813,MODERN REPUBLICAN,58.98607936837731,NA
WOOD,1896,4813,PROHIBITION,1.1219613546644505,NA
WOOD,1896,4813,SOCIALIST LABOR,0.12466237274049449,NA
WOOD,1896,4813,NATIONAL PARTY,0.12466237274049449,NA
WOOD,1896,4813,NATIONAL DEMOCRAT,0.6440889258258882,NA
WOOD,1900,5131,DEMOCRAT,36.6010524264276,NA
WOOD,1900,5131,MODERN REPUBLICAN,61.09920093549016,NA
WOOD,1900,5131,PROHIBITION,1.4811927499512765,NA
WOOD,1900,5131,SOCIALIST LABOR,0.1364256480218281,NA
WOOD,1900,5131,SOCIAL DEMOCRAT,0.6821282401091405,NA
WOOD,1904,5971,DEMOCRAT,28.01875732708089,NA
WOOD,1904,5971,MODERN REPUBLICAN,67.02394908725506,NA
WOOD,1904,5971,PEOPLE'S,0.08373806732540613,NA
WOOD,1904,5971,PROHIBITION,1.6077708926477978,NA
WOOD,1904,5971,SOCIAL DEMOCRAT,3.2657846256908387,NA
WOOD,1908,5917,DEMOCRAT,42.21733986817644,NA
WOOD,1908,5917,MODERN REPUBLICAN,50.92107486902147,NA
WOOD,1908,5917,PROHIBITION,2.2308602332262972,NA
WOOD,1908,5917,SOCIAL DEMOCRAT,4.630725029575799,NA
WOOD,1912,5336,DEMOCRAT,47.28260869565217,NA
WOOD,1912,5336,MODERN REPUBLICAN,32.64617691154423,NA
WOOD,1912,5336,INDEPENDENT,0.712143928035982,NA
WOOD,1912,5336,PROHIBITION,2.6049475262368817,NA
WOOD,1912,5336,SOCIAL DEMOCRAT,6.915292353823088,NA
WOOD,1912,5336,PROGRESSIVE INDEPENDENT,9.838830584707646,NA
WOOD,1916,5865,DEMOCRAT,44.75703324808184,NA
WOOD,1916,5865,MODERN REPUBLICAN,50.366581415174764,NA
WOOD,1916,5865,PROHIBITION,1.4663256606990622,NA
WOOD,1916,5865,SOCIALIST,3.410059676044331,NA
WOOD,1920,9721,DEMOCRAT,10.811644892500771,NA
WOOD,1920,9721,MODERN REPUBLICAN,70.59973253780475,NA
WOOD,1920,9721,PROHIBITION,1.4607550663511983,NA
WOOD,1920,9721,SOCIALIST,17.12786750334328,NA
WOOD,1924,11449,DEMOCRAT,4.865053716481789,NA
WOOD,1924,11449,MODERN REPUBLICAN,30.29958948379771,NA
WOOD,1924,11449,PROHIBITION,0.4803913005502664,NA
WOOD,1924,11449,PROGRESSIVE,63.78723032579264,NA
WOOD,1924,11449,SOCIALIST LABOR,0.04367193641366058,NA
WOOD,1924,11449,WORKERS PARTY OF AMERICA,0.5153288496811949,NA
WOOD,1924,11449,COMMONWEALTH LAND PARTY,0.008734387282732117,NA
ADAMS,1928,2580,DEMOCRAT,35.42635658914728,NA
ADAMS,1928,2580,MODERN REPUBLICAN,62.945736434108525,NA
ADAMS,1928,2580,PROHIBITION,0.5813953488372093,NA
ADAMS,1928,2580,SOCIALIST,0.9302325581395349,NA
ADAMS,1928,2580,INDEPENDENT LABOR,0.03875968992248062,NA
ADAMS,1928,2580,INDEPENDENT WORKERS PARTY,0.07751937984496124,NA
ASHLAND,1928,7372,DEMOCRAT,48.426478567552905,NA
ASHLAND,1928,7372,MODERN REPUBLICAN,49.36245252306023,NA
ASHLAND,1928,7372,PROHIBITION,0.24416711882799783,NA
ASHLAND,1928,7372,SOCIALIST,1.2886597938144329,NA
ASHLAND,1928,7372,INDEPENDENT LABOR,0.06782419967444384,NA
ASHLAND,1928,7372,INDEPENDENT WORKERS PARTY,0.6104177970699945,NA
BARRON/DALLAS,1928,11746,DEMOCRAT,27.115613825983313,NA
BARRON/DALLAS,1928,11746,MODERN REPUBLICAN,71.98195130257109,NA
BARRON/DALLAS,1928,11746,PROHIBITION,0.17878426698450536,NA
BARRON/DALLAS,1928,11746,SOCIALIST,0.6044610931380896,NA
BARRON/DALLAS,1928,11746,INDEPENDENT LABOR,0.04256768261535842,NA
BARRON/DALLAS,1928,11746,INDEPENDENT WORKERS PARTY,0.07662182870764515,NA
BAYFIELD/LA POINT,1928,5171,DEMOCRAT,33.04970025140205,NA
BAYFIELD/LA POINT,1928,5171,MODERN REPUBLICAN,63.411332430864434,NA
BAYFIELD/LA POINT,1928,5171,PROHIBITION,0.2127248114484626,NA
BAYFIELD/LA POINT,1928,5171,SOCIALIST,0.9475923419067879,NA
BAYFIELD/LA POINT,1928,5171,INDEPENDENT LABOR,0.07735447689035002,NA
BAYFIELD/LA POINT,1928,5171,INDEPENDENT WORKERS PARTY,2.3012956874879134,NA
BROWN,1928,26004,DEMOCRAT,63.31718197200431,NA
BROWN,1928,26004,MODERN REPUBLICAN,36.03676357483464,NA
BROWN,1928,26004,PROHIBITION,0.12690355329949238,NA
BROWN,1928,26004,SOCIALIST,0.5191508998615597,NA
BUFFALO,1928,4892,DEMOCRAT,37.53066230580539,NA
BUFFALO,1928,4892,MODERN REPUBLICAN,61.876533115290265,NA
BUFFALO,1928,4892,PROHIBITION,0.24529844644317253,NA
BUFFALO,1928,4892,SOCIALIST,0.22485690923957483,NA
BUFFALO,1928,4892,INDEPENDENT LABOR,0.04088307440719542,NA
BUFFALO,1928,4892,INDEPENDENT WORKERS PARTY,0.08176614881439084,NA
BURNETT,1928,3670,DEMOCRAT,23.978201634877383,NA
BURNETT,1928,3670,MODERN REPUBLICAN,74.71389645776567,NA
BURNETT,1928,3670,PROHIBITION,0.19073569482288827,NA
BURNETT,1928,3670,SOCIALIST,0.8446866485013624,NA
BURNETT,1928,3670,INDEPENDENT LABOR,0.027247956403269755,NA
BURNETT,1928,3670,INDEPENDENT WORKERS PARTY,0.2452316076294278,NA
CALUMET,1928,6323,DEMOCRAT,61.220939427486954,NA
CALUMET,1928,6323,MODERN REPUBLICAN,38.03574252728135,NA
CALUMET,1928,6323,PROHIBITION,0.1423374980230903,NA
CALUMET,1928,6323,SOCIALIST,0.5535347145342401,NA
CALUMET,1928,6323,INDEPENDENT LABOR,0.03163055511624229,NA
CALUMET,1928,6323,INDEPENDENT WORKERS PARTY,0.015815277558121146,NA
CHIPPEWA,1928,13561,DEMOCRAT,44.133913428213255,NA
CHIPPEWA,1928,13561,MODERN REPUBLICAN,55.408893149472746,NA
CHIPPEWA,1928,13561,PROHIBITION,0.25809306098370327,NA
CHIPPEWA,1928,13561,SOCIALIST,0.1843521864169309,NA
CHIPPEWA,1928,13561,INDEPENDENT LABOR,0.014748174913354473,NA
CLARK,1928,11121,DEMOCRAT,35.410484668644905,NA
CLARK,1928,11121,MODERN REPUBLICAN,62.476396007553284,NA
CLARK,1928,11121,PROHIBITION,0.3506878877798759,NA
CLARK,1928,11121,SOCIALIST,1.258879597158529,NA
CLARK,1928,11121,INDEPENDENT LABOR,0.06294397985792645,NA
CLARK,1928,11121,INDEPENDENT WORKERS PARTY,0.4406078590054851,NA
COLUMBIA,1928,12545,DEMOCRAT,38.41371064168992,NA
COLUMBIA,1928,12545,MODERN REPUBLICAN,60.701474691112,NA
COLUMBIA,1928,12545,PROHIBITION,0.39059386209645275,NA
COLUMBIA,1928,12545,SOCIALIST,0.3985651654045437,NA
COLUMBIA,1928,12545,INDEPENDENT LABOR,0.023913909924272617,NA
COLUMBIA,1928,12545,INDEPENDENT WORKERS PARTY,0.07174172977281786,NA
CRAWFORD,1928,6745,DEMOCRAT,48.00593031875463,NA
CRAWFORD,1928,6745,MODERN REPUBLICAN,51.17865085248332,NA
CRAWFORD,1928,6745,PROHIBITION,0.5337286879169756,NA
CRAWFORD,1928,6745,SOCIALIST,0.28169014084507044,NA
DANE,1928,43170,DEMOCRAT,44.30391475561733,NA
DANE,1928,43170,MODERN REPUBLICAN,54.85290711141997,NA
DANE,1928,43170,PROHIBITION,0.2038452629140607,NA
DANE,1928,43170,SOCIALIST,0.5837387074357192,NA
DANE,1928,43170,INDEPENDENT WORKERS PARTY,0.05559416261292564,NA
DODGE,1928,19434,DEMOCRAT,49.06864258516003,NA
DODGE,1928,19434,MODERN REPUBLICAN,49.706699598641556,NA
DODGE,1928,19434,PROHIBITION,0.20067922198209326,NA
DODGE,1928,19434,SOCIALIST,0.9262117937635073,NA
DODGE,1928,19434,INDEPENDENT LABOR,0.020582484305855717,NA
DODGE,1928,19434,INDEPENDENT WORKERS PARTY,0.07718431614695893,NA
DOOR,1928,6134,DEMOCRAT,40.039126181936744,NA
DOOR,1928,6134,MODERN REPUBLICAN,59.2761656341702,NA
DOOR,1928,6134,PROHIBITION,0.37495924356048255,NA
DOOR,1928,6134,SOCIALIST,0.27714378871861756,NA
DOOR,1928,6134,INDEPENDENT LABOR,0.032605151613955004,NA
DOUGLAS,1928,18432,DEMOCRAT,36.68619791666667,NA
DOUGLAS,1928,18432,MODERN REPUBLICAN,61.197916666666664,NA
DOUGLAS,1928,18432,PROHIBITION,0.11393229166666667,NA
DOUGLAS,1928,18432,SOCIALIST,0.4720052083333333,NA
DOUGLAS,1928,18432,INDEPENDENT LABOR,0.03797743055555556,NA
DOUGLAS,1928,18432,INDEPENDENT WORKERS PARTY,1.4919704861111112,NA
DUNN,1928,9274,DEMOCRAT,22.050894975199483,NA
DUNN,1928,9274,MODERN REPUBLICAN,76.5149881388829,NA
DUNN,1928,9274,PROHIBITION,0.7763640284666811,NA
DUNN,1928,9274,SOCIALIST,0.560707353892603,NA
DUNN,1928,9274,INDEPENDENT LABOR,0.010782833728703903,NA
DUNN,1928,9274,INDEPENDENT WORKERS PARTY,0.08626266982963122,NA
EAU CLAIRE,1928,14555,DEMOCRAT,30.127104087942286,NA
EAU CLAIRE,1928,14555,MODERN REPUBLICAN,69.24768120920646,NA
EAU CLAIRE,1928,14555,PROHIBITION,0.15802129852284438,NA
EAU CLAIRE,1928,14555,SOCIALIST,0.33665407076605974,NA
EAU CLAIRE,1928,14555,INDEPENDENT LABOR,0.034352456200618345,NA
EAU CLAIRE,1928,14555,INDEPENDENT WORKERS PARTY,0.09618687736173136,NA
FLORENCE,1928,1545,DEMOCRAT,34.95145631067961,NA
FLORENCE,1928,1545,MODERN REPUBLICAN,64.27184466019418,NA
FLORENCE,1928,1545,PROHIBITION,0.1941747572815534,NA
FLORENCE,1928,1545,SOCIALIST,0.12944983818770225,NA
FLORENCE,1928,1545,INDEPENDENT WORKERS PARTY,0.45307443365695793,NA
FOND DU LAC,1928,24517,DEMOCRAT,47.799486070889586,NA
FOND DU LAC,1928,24517,MODERN REPUBLICAN,51.36435942407309,NA
FOND DU LAC,1928,24517,PROHIBITION,0.27735856752457483,NA
FOND DU LAC,1928,24517,SOCIALIST,0.5139291104131827,NA
FOND DU LAC,1928,24517,INDEPENDENT LABOR,0.016315209854386753,NA
FOND DU LAC,1928,24517,INDEPENDENT WORKERS PARTY,0.028551617245176818,NA
FOREST,1928,3631,DEMOCRAT,46.18562379509777,NA
FOREST,1928,3631,MODERN REPUBLICAN,52.82291379785183,NA
FOREST,1928,3631,PROHIBITION,0.4406499586890664,NA
FOREST,1928,3631,SOCIALIST,0.35802809143486647,NA
FOREST,1928,3631,INDEPENDENT LABOR,0.0550812448361333,NA
FOREST,1928,3631,INDEPENDENT WORKERS PARTY,0.13770311209033323,NA
GRANT,1928,16794,DEMOCRAT,39.478385137549125,NA
GRANT,1928,16794,MODERN REPUBLICAN,59.854710015481714,NA
GRANT,1928,16794,PROHIBITION,0.3334524234845778,NA
GRANT,1928,16794,SOCIALIST,0.22031677980231035,NA
GRANT,1928,16794,INDEPENDENT LABOR,0.04763606049779683,NA
GRANT,1928,16794,INDEPENDENT WORKERS PARTY,0.06549958318447065,NA
GREEN,1928,8027,DEMOCRAT,35.03176778372991,NA
GREEN,1928,8027,MODERN REPUBLICAN,64.18338108882521,NA
GREEN,1928,8027,PROHIBITION,0.3488227233088327,NA
GREEN,1928,8027,SOCIALIST,0.3861965865204933,NA
GREEN,1928,8027,INDEPENDENT LABOR,0.03737386321166064,NA
GREEN,1928,8027,INDEPENDENT WORKERS PARTY,0.012457954403886883,NA
GREEN LAKE,1928,5716,DEMOCRAT,45.871238628411476,NA
GREEN LAKE,1928,5716,MODERN REPUBLICAN,53.14905528341498,NA
GREEN LAKE,1928,5716,PROHIBITION,0.45486354093771875,NA
GREEN LAKE,1928,5716,SOCIALIST,0.45486354093771875,NA
GREEN LAKE,1928,5716,INDEPENDENT LABOR,0.01749475157452764,NA
GREEN LAKE,1928,5716,INDEPENDENT WORKERS PARTY,0.052484254723582924,NA
IOWA,1928,8669,DEMOCRAT,36.09412850386434,NA
IOWA,1928,8669,MODERN REPUBLICAN,63.25989156765486,NA
IOWA,1928,8669,PROHIBITION,0.40373745530049604,NA
IOWA,1928,8669,SOCIALIST,0.23070711731456917,NA
IOWA,1928,8669,INDEPENDENT WORKERS PARTY,0.011535355865728458,NA
IRON,1928,3132,DEMOCRAT,55.044699872286074,NA
IRON,1928,3132,MODERN REPUBLICAN,40.676883780332055,NA
IRON,1928,3132,PROHIBITION,0.4469987228607918,NA
IRON,1928,3132,SOCIALIST,0.5108556832694764,NA
IRON,1928,3132,INDEPENDENT LABOR,0.1277139208173691,NA
IRON,1928,3132,INDEPENDENT WORKERS PARTY,3.1928480204342273,NA
JACKSON,1928,5791,DEMOCRAT,23.553790364358488,NA
JACKSON,1928,5791,MODERN REPUBLICAN,75.1683647038508,NA
JACKSON,1928,5791,PROHIBITION,0.46624071835606973,NA
JACKSON,1928,5791,SOCIALIST,0.3798998445864272,NA
JACKSON,1928,5791,INDEPENDENT WORKERS PARTY,0.4317043688482128,NA
JEFFERSON,1928,15033,DEMOCRAT,41.9410629947449,NA
JEFFERSON,1928,15033,MODERN REPUBLICAN,57.28730127053815,NA
JEFFERSON,1928,15033,PROHIBITION,0.20621299807091065,NA
JEFFERSON,1928,15033,SOCIALIST,0.5055544468835229,NA
JEFFERSON,1928,15033,INDEPENDENT LABOR,0.033260160979179144,NA
JEFFERSON,1928,15033,INDEPENDENT WORKERS PARTY,0.026608128783343312,NA
JUNEAU,1928,6541,DEMOCRAT,41.40039749273811,NA
JUNEAU,1928,6541,MODERN REPUBLICAN,57.74346430209448,NA
JUNEAU,1928,6541,PROHIBITION,0.27518728023238037,NA
JUNEAU,1928,6541,SOCIALIST,0.5197981959944963,NA
JUNEAU,1928,6541,INDEPENDENT LABOR,0.015288182235132243,NA
JUNEAU,1928,6541,INDEPENDENT WORKERS PARTY,0.045864546705396726,NA
KENOSHA,1928,22363,DEMOCRAT,47.56964629074811,NA
KENOSHA,1928,22363,MODERN REPUBLICAN,50.66404328578456,NA
KENOSHA,1928,22363,PROHIBITION,0.12073514286991907,NA
KENOSHA,1928,22363,SOCIALIST,1.2341814604480617,NA
KENOSHA,1928,22363,INDEPENDENT LABOR,0.01341501587443545,NA
KENOSHA,1928,22363,INDEPENDENT WORKERS PARTY,0.3979788042749184,NA
KEWAUNEE,1928,5569,DEMOCRAT,71.61070210091577,NA
KEWAUNEE,1928,5569,MODERN REPUBLICAN,27.94038427006644,NA
KEWAUNEE,1928,5569,PROHIBITION,0.1795654516071108,NA
KEWAUNEE,1928,5569,SOCIALIST,0.19752199676782187,NA
KEWAUNEE,1928,5569,INDEPENDENT LABOR,0.03591309032142216,NA
KEWAUNEE,1928,5569,INDEPENDENT WORKERS PARTY,0.03591309032142216,NA
LA CROSSE,1928,20295,DEMOCRAT,43.73983739837398,NA
LA CROSSE,1928,20295,MODERN REPUBLICAN,55.78221236757822,NA
LA CROSSE,1928,20295,PROHIBITION,0.14289233801428924,NA
LA CROSSE,1928,20295,SOCIALIST,0.18723823601872383,NA
LA CROSSE,1928,20295,INDEPENDENT LABOR,0.09361911800936192,NA
LA CROSSE,1928,20295,INDEPENDENT WORKERS PARTY,0.05420054200542006,NA
LAFAYETTE,1928,8771,DEMOCRAT,40.87333257325276,NA
LAFAYETTE,1928,8771,MODERN REPUBLICAN,58.53380458328583,NA
LAFAYETTE,1928,8771,PROHIBITION,0.34203625584311936,NA
LAFAYETTE,1928,8771,SOCIALIST,0.18241933644966365,NA
LAFAYETTE,1928,8771,INDEPENDENT LABOR,0.011401208528103978,NA
LAFAYETTE,1928,8771,INDEPENDENT WORKERS PARTY,0.057006042640519894,NA
LANGLADE,1928,7879,DEMOCRAT,51.757837288996065,NA
LANGLADE,1928,7879,MODERN REPUBLICAN,47.15065363624826,NA
LANGLADE,1928,7879,PROHIBITION,0.3680670135804036,NA
LANGLADE,1928,7879,SOCIALIST,0.5711384693489021,NA
LANGLADE,1928,7879,INDEPENDENT LABOR,0.05076786394212463,NA
LANGLADE,1928,7879,INDEPENDENT WORKERS PARTY,0.10153572788424926,NA
LINCOLN,1928,7180,DEMOCRAT,43.050139275766014,NA
LINCOLN,1928,7180,MODERN REPUBLICAN,56.058495821727014,NA
LINCOLN,1928,7180,PROHIBITION,0.2924791086350975,NA
LINCOLN,1928,7180,SOCIALIST,0.38997214484679665,NA
LINCOLN,1928,7180,INDEPENDENT LABOR,0.02785515320334262,NA
LINCOLN,1928,7180,INDEPENDENT WORKERS PARTY,0.181058495821727,NA
MANITOWOC,1928,18032,DEMOCRAT,57.07630878438332,NA
MANITOWOC,1928,18032,MODERN REPUBLICAN,41.69809228039042,NA
MANITOWOC,1928,18032,PROHIBITION,0.18855368234250222,NA
MANITOWOC,1928,18032,SOCIALIST,0.9538598047914818,NA
MANITOWOC,1928,18032,INDEPENDENT LABOR,0.044365572315882874,NA
MANITOWOC,1928,18032,INDEPENDENT WORKERS PARTY,0.03881987577639751,NA
MARATHON,1928,21091,DEMOCRAT,50.614005974112175,NA
MARATHON,1928,21091,MODERN REPUBLICAN,48.01574131145986,NA
MARATHON,1928,21091,PROHIBITION,0.322412403394813,NA
MARATHON,1928,21091,SOCIALIST,1.0478403110331422,NA
MARINETTE,1928,11424,DEMOCRAT,41.85049019607843,NA
MARINETTE,1928,11424,MODERN REPUBLICAN,57.03781512605042,NA
MARINETTE,1928,11424,PROHIBITION,0.22759103641456585,NA
MARINETTE,1928,11424,SOCIALIST,0.8403361344537815,NA
MARINETTE,1928,11424,INDEPENDENT LABOR,0.008753501400560224,NA
MARINETTE,1928,11424,INDEPENDENT WORKERS PARTY,0.0350140056022409,NA
MARQUETTE,1928,3903,DEMOCRAT,33.64078913656162,NA
MARQUETTE,1928,3903,MODERN REPUBLICAN,65.43684345375353,NA
MARQUETTE,1928,3903,PROHIBITION,0.3843197540353574,NA
MARQUETTE,1928,3903,SOCIALIST,0.3843197540353574,NA
MARQUETTE,1928,3903,INDEPENDENT LABOR,0.10248526774276198,NA
MARQUETTE,1928,3903,INDEPENDENT WORKERS PARTY,0.05124263387138099,NA
MILWAUKEE,1928,206237,DEMOCRAT,53.660594364735715,NA
MILWAUKEE,1928,206237,MODERN REPUBLICAN,39.772203823756165,NA
MILWAUKEE,1928,206237,PROHIBITION,0.07661088941363577,NA
